Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
925162,31291,142,10/5/2019 16:41,TAO,F0105237,Stalfort 010000778692 Pirate Challe,U,580290,,,10/4/2019 23:59,ENC,56.86,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/5/2019 16:41,TAO,F0105237,Monroe 010000778645 Travel Expenses,U,580290,,,10/4/2019 23:59,ENC,300,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/5/2019 16:41,TAO,F0105237,Stalfort 010000779349 NC entreprene,U,580290,,,10/4/2019 23:59,ENC,73.7,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/4/2019 16:44,TAL,F0105203,Lantz 010036620185 September 2019 t,U,580290,,,10/3/2019 23:59,ENC,-75,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/4/2019 10:17,T09,F0105199,T0758683 Monroe,U,580290,,,10/3/2019 19:01,YTD,7.9,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/4/2019 10:17,T09,F0105199,T0758683 Monroe Enterprise,U,580290,,,10/3/2019 19:01,YTD,35.24,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/3/2019 16:44,TAO,F0105174,McWhorter 010000774841 October - Cl,U,580290,,,10/2/2019 23:59,ENC,80,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/3/2019 7:38,T08,F0105175,T0770665 Lantz,U,580290,,,10/2/2019 19:02,YTD,5.91,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/3/2019 7:38,T08,F0105175,T0770665 Lantz,U,580290,,,10/2/2019 19:02,YTD,14.86,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/3/2019 7:38,T08,F0105175,T0770665 Lantz,U,580290,,,10/2/2019 19:02,YTD,36.27,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/3/2019 7:38,T08,F0105175,T0770665 Lantz,U,580290,,,10/2/2019 19:02,YTD,39.28,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/2/2019 16:44,TAA,F0105161,McWhorter 010036210880 Belarus coho,U,580290,,,10/1/2019 23:59,ENC,-90,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/1/2019 7:47,T09,F0105123,T0747552 McWhorter HOLIDAY INN RALE,U,580290,,,10/1/2019 7:35,YTD,7,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,10/1/2019 7:47,T09,F0105123,T0747552 McWhorter,U,580290,,,10/1/2019 7:35,YTD,12,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/30/2019 19:41,T08,F0105126,T0747552 McWhorter,U,580290,,,9/30/2019 19:01,YTD,84.56,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/30/2019 17:02,TAL,F0105071,Lantz 010000695089 mileage expense,U,580290,,,9/29/2019 23:59,ENC,-38.21,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/30/2019 9:14,TAL,F0105056,Monroe 010000695661 Travel Expenses,U,580290,,,9/27/2019 23:59,ENC,-248.99,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/27/2019 16:44,TAO,F0105025,Warren 010000771318 FALL PD 2019,U,580640,,,9/26/2019 23:59,ENC,300,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/27/2019 16:44,TAO,F0105025,Bennett 010000770683 Joint Professi,U,580290,,,9/26/2019 23:59,ENC,428.29,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/27/2019 16:44,TAO,F0105025,Lantz 010000770665 Mileage expense,U,580290,,,9/26/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/25/2019 16:44,TAO,F0104979,McWhorter 010000768369 Fall Profess,U,580290,,,9/24/2019 23:59,ENC,160,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/17/2019 16:44,TAO,F0104740,Warren 010000761461 PTAC TRG - TRUS,U,580640,,,9/16/2019 23:59,ENC,200,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/16/2019 13:02,TAL,F0104609,Stalfort 010036096926 August blanke,U,580290,,,9/10/2019 23:59,ENC,-20,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/16/2019 13:02,TAL,F0104609,Stalfort 010000675208 Greenville co,U,580290,,,9/10/2019 23:59,ENC,-75,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/16/2019 13:02,TAL,F0104609,Monroe 010036098737 Travel Expenses,U,580290,,,9/10/2019 23:59,ENC,-300,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/13/2019 9:32,TAO,F0104640,Stalfort 010000759500 Wilson Panel,U,580290,,,9/12/2019 23:59,ENC,66,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/13/2019 9:32,TAO,F0104640,Monroe 010000758683 Travel Expenses,U,580290,,,9/12/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/10/2019 16:44,TAO,F0104558,Stalfort 010000756047 September Bla,U,580290,,,9/9/2019 23:59,ENC,20,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/10/2019 16:44,TAO,F0104558,Monroe 010000756148 Travel Expenses,U,580290,,,9/9/2019 23:59,ENC,300,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/9/2019 20:32,T08,F0104559,T0730276 Monroe,U,580290,,,9/9/2019 19:02,YTD,4.08,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/9/2019 20:32,T08,F0104559,T0730276 Monroe,U,580290,,,9/9/2019 19:02,YTD,7.64,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/9/2019 20:32,T08,F0104559,T0730276 Monroe,U,580290,,,9/9/2019 19:02,YTD,14.76,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/9/2019 20:32,T08,F0104559,T0730276 Monroe,U,580290,,,9/9/2019 19:02,YTD,46.97,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/9/2019 20:32,T08,F0104559,T0734565 Stalfort,U,580290,,,9/9/2019 19:02,YTD,2.75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/9/2019 20:32,T08,F0104559,T0734565 Stalfort,U,580290,,,9/9/2019 19:02,YTD,2.79,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/7/2019 9:05,TAL,F0104501,McWhorter 010035898440 August 2019,U,580290,,,9/4/2019 23:59,ENC,-100,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/7/2019 8:50,T08,F0104496,T0730716 McWhorter,U,580290,,,9/4/2019 16:41,YTD,4.22,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/7/2019 8:50,T08,F0104496,T0730716 McWhorter,U,580290,,,9/4/2019 16:41,YTD,6.88,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/7/2019 8:50,T08,F0104496,T0730716 McWhorter,U,580290,,,9/4/2019 16:41,YTD,6.88,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,9/7/2019 8:41,TAL,F0104494,Stalfort 010000675206 Greenville Co,U,580290,,,9/3/2019 23:59,ENC,-75,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/31/2019 18:38,TAL,F0104425,Monroe 010000682068 Travel expenses,U,580290,,,8/30/2019 23:59,ENC,-211.68,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/31/2019 16:44,TAO,F0104426,McWhorter 010000747552 Belarus coho,U,580290,,,8/30/2019 23:59,ENC,90,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/31/2019 16:44,TAO,F0104426,McWhorter 010000747479 SMLF - Octob,U,580290,,,8/30/2019 23:59,ENC,16,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/31/2019 16:44,TAO,F0104426,McWhorter 010000747441 September -,U,580290,,,8/30/2019 23:59,ENC,80,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/30/2019 17:44,TAL,F0104381,Warren 010000639176 Supplier Divers,U,580110,,,8/29/2019 23:59,ENC,-100,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/30/2019 11:08,TAL,F0104321,Stalfort 010000673790 Greenville Co,U,580290,,,8/29/2019 23:59,ENC,-75,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/26/2019 10:29,TAL,F0104067,Stalfort 010000675183 Greenville Co,U,580290,,,8/20/2019 23:59,ENC,-75,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/24/2019 16:44,TAA,F0104197,McWhorter 010035619706 Business Lau,U,580290,,,8/23/2019 23:59,ENC,-150,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/23/2019 8:08,T08,F0104146,T0730728 McWhorter,U,580290,,,8/22/2019 19:02,YTD,5,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/23/2019 8:08,T08,F0104146,T0730728 McWhorter,U,580290,,,8/22/2019 19:02,YTD,37.98,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/23/2019 8:08,T08,F0104146,T0730728 McWhorter,U,580290,,,8/22/2019 19:02,YTD,47,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/22/2019 19:38,T09,F0104136,T0730728 McWhorter Enterprise,U,580290,,,8/22/2019 19:02,YTD,135.04,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/21/2019 9:08,TAL,F0103918,McWhorter 010035479934 Business Lau,U,580290,,,8/15/2019 23:59,ENC,-86,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/21/2019 8:11,TAA,F0103953,Warren 010035405607 Diaster Recover,U,580110,,,8/21/2019 8:09,ENC,-50,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/15/2019 19:38,T09,F0103916,T0732745 Warren,U,580640,,,8/15/2019 19:01,YTD,28.78,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/15/2019 19:38,T09,F0103916,T0732745 Warren Enterprise,U,580640,,,8/15/2019 19:01,YTD,47.65,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/13/2019 16:44,TAA,F0103745,Monroe 010035315176 Travel Expenses,U,580290,,,8/12/2019 23:59,ENC,-18.08,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/13/2019 16:41,TAO,F0103748,Stalfort 010000734565 August Blanke,U,580290,,,8/12/2019 23:59,ENC,20,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 10:23,TAL,F0103713,Lantz 010035389905 mileage for July,U,580290,,,8/9/2019 23:59,ENC,-125,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 10:14,TAL,F0103677,McWhorter 010034900317 July 2019 -,U,580290,,,8/8/2019 23:59,ENC,-100,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 9:47,T08,F0103719,T0712788 Monroe,U,580290,,,8/12/2019 9:30,YTD,1.84,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 9:47,T08,F0103719,T0712788 Monroe,U,580290,,,8/12/2019 9:30,YTD,3.49,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 9:47,T08,F0103719,T0712788 Monroe,U,580290,,,8/12/2019 9:30,YTD,5.31,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 9:47,T08,F0103719,T0712788 Monroe,U,580290,,,8/12/2019 9:30,YTD,7.44,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 9:35,TAO,F0103717,Warren 010000732745 Diaster Recover,U,580110,,,8/9/2019 23:59,ENC,50,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/12/2019 9:35,TAO,F0103678,Lantz 010000732281 Mileage expense,U,580290,,,8/8/2019 23:59,ENC,125,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/9/2019 8:41,T08,F0103679,T0712334 Lantz,U,580290,,,8/8/2019 19:01,YTD,6.08,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/9/2019 8:41,T08,F0103679,T0712334 Lantz,U,580290,,,8/8/2019 19:01,YTD,6.59,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/9/2019 8:41,T08,F0103679,T0712334 Lantz,U,580290,,,8/8/2019 19:01,YTD,14.86,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/9/2019 8:41,T08,F0103679,T0712334 Lantz,U,580290,,,8/8/2019 19:01,YTD,14.86,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 19:39,T08,F0103631,T0710530 McWhorter,U,580290,,,8/7/2019 19:01,YTD,3.6,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 19:39,T08,F0103631,T0710530 McWhorter,U,580290,,,8/7/2019 19:01,YTD,6.88,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 19:39,T08,F0103631,T0710530 McWhorter,U,580290,,,8/7/2019 19:01,YTD,8,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 19:39,T08,F0103631,T0710530 McWhorter,U,580290,,,8/7/2019 19:01,YTD,84.33,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 16:42,TAO,F0103614,McWhorter 010000730716 August 2019,U,580290,,,8/6/2019 23:59,ENC,100,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 16:42,TAO,F0103614,McWhorter 010000730728 Trips to Ral,U,580290,,,8/6/2019 23:59,ENC,150,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/7/2019 16:42,TAO,F0103614,Monroe 010000730276 Travel Expenses,U,580290,,,8/6/2019 23:59,ENC,300,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/1/2019 9:53,T08,F0103451,T0705333 Stalfort,U,580290,,,7/31/2019 19:00,YTD,3.05,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,8/1/2019 9:53,T08,F0103451,T0705333 Stalfort,U,580290,,,7/31/2019 19:00,YTD,10,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/24/2019 16:43,TAO,F0103207,McWhorter 010000721427 Business Lau,U,580290,,,7/23/2019 23:59,ENC,86,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/22/2019 9:11,TAL,F0103036,Monroe 010034837026 Expense report,U,580290,,,7/18/2019 23:59,ENC,-75,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/17/2019 19:42,T09,F0102994,T0713959 Monroe Enterprise,U,580290,,,7/17/2019 19:01,YTD,-34.63,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/17/2019 19:42,T09,F0102994,T0713959 Monroe Enterprise,U,580290,,,7/17/2019 19:01,YTD,71.98,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/15/2019 10:11,TAA,F0102804,Monroe 010034634883 Travel Expenses,U,580290,,,7/11/2019 23:59,ENC,-151.01,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/15/2019 10:11,TAA,F0102804,Lantz 010034622916 Mileage expense,U,580290,,,7/11/2019 23:59,ENC,-111.79,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/15/2019 9:16,TAL,F0102665,Stalfort 010034512248 Wilma,U,580290,,,7/5/2019 23:59,ENC,-5,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 13:32,TAL,F0102638,McWhorter 010034453521 June 2019 -,U,580290,,,7/3/2019 23:59,ENC,-80,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 13:32,TAL,F0102638,Stalfort 010034385026 June blanket,U,580290,,,7/3/2019 23:59,ENC,-25,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 10:29,J020,BDRL1901,BUDGET CARRY FORWARD,U,580290,,,7/1/2019 23:59,OBD,-2395.98,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 10:29,J020,BDRL1901,BUDGET CARRY FORWARD,U,580110,,,7/1/2019 23:59,OBD,-518.36,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 10:27,J020,BDRL1901,BUDGET CARRY FORWARD,U,578330,,,7/1/2019 23:59,OBD,-5167.77,-,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,5,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,80,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,150,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,400,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,5,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,80,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,150,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,400,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,25,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,OBD,211.68,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,25,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580290,,,7/1/2019 23:59,ENC,211.68,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,BD01,ENCR1905,ENCUMBRANCE ROLL,U,580110,,,7/1/2019 23:59,OBD,100,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/12/2019 9:48,E090,ENCR1905,ENCUMBRANCE ROLL,U,580110,,,7/1/2019 23:59,ENC,100,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/11/2019 16:44,TAO,F0102807,Monroe 010000713959 Car rental expe,U,580290,,,7/10/2019 23:59,ENC,75,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695661 Monroe,U,580290,,,7/10/2019 16:40,YTD,7.44,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695661 Monroe,U,580290,,,7/10/2019 16:40,YTD,7.57,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695661 Monroe,U,580290,,,7/10/2019 16:40,YTD,10.25,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695661 Monroe,U,580290,,,7/10/2019 16:40,YTD,28.46,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695661 Monroe,U,580290,,,7/10/2019 16:40,YTD,46.95,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695661 Monroe,U,580290,,,7/10/2019 16:40,YTD,50.34,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695089 Lantz,U,580290,,,7/10/2019 16:40,YTD,8.57,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695089 Lantz,U,580290,,,7/10/2019 16:40,YTD,14.86,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695089 Lantz,U,580290,,,7/10/2019 16:40,YTD,33.48,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 19:39,T08,F0102797,T0695089 Lantz,U,580290,,,7/10/2019 16:40,YTD,54.88,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 16:42,TAO,F0102796,Stalfort 010000712978 July Blanket,U,580290,,,7/9/2019 23:59,ENC,15,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/10/2019 16:42,TAO,F0102796,Monroe 010000712788 Travel Expenses,U,580290,,,7/9/2019 23:59,ENC,400,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/9/2019 16:44,TAO,F0102746,McWhorter 010000710530 July 2019 -,U,580290,,,7/8/2019 23:59,ENC,100,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/9/2019 16:44,TAO,F0102746,Lantz 010000712334 Mileage expense,U,580290,,,7/8/2019 23:59,ENC,125,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690847 McWhorter,U,580290,,,7/1/2019 19:03,YTD,2.7,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690847 McWhorter,U,580290,,,7/1/2019 19:03,YTD,6.19,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690847 McWhorter,U,580290,,,7/1/2019 19:03,YTD,7.14,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690847 McWhorter,U,580290,,,7/1/2019 19:03,YTD,7.64,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690847 McWhorter,U,580290,,,7/1/2019 19:03,YTD,4.89,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,2.72,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,2.93,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,2.93,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,3.44,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,3.44,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,3.44,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,3.72,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,4.8,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,6.9,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,7.64,+,2020,Travel,C&G In-State Transport - Ground
925162,31291,142,7/3/2019 10:20,T08,F0102552,T0690817 Stalfort,U,580290,,,7/1/2019 19:03,YTD,3.44,+,2020,Travel,C&G In-State Transport - Ground
925163,31291,142,2/7/2020 16:44,TAL,F0108652,Bennett 010000770683 Joint Professi,U,580290,,,2/7/2020 16:42,ENC,-120,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,11/22/2019 16:32,TAA,F0106674,McWhorter 010037712550 Fall Profess,U,580290,,,11/22/2019 16:29,ENC,-100,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,11/1/2019 16:44,TAA,F0106031,McWhorter 010037283390 October 2019,U,580290,,,10/31/2019 23:59,ENC,-20,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,10/16/2019 16:44,TAA,F0105583,McWhorter 010036773499 NxLevel Cert,U,580290,,,10/15/2019 23:59,ENC,-106,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,10/14/2019 16:44,TAA,F0105470,McWhorter 010036774118 SMLF - Octob,U,580290,,,10/12/2019 23:59,ENC,-30,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,10/6/2019 16:44,TAA,F0105244,McWhorter 010036648537 September 20,U,580290,,,10/5/2019 23:59,ENC,-20,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,10/3/2019 16:44,TAO,F0105174,McWhorter 010000774841 October - Cl,U,580290,,,10/2/2019 23:59,ENC,20,+,2020,Travel,C&G In-State Transport - Other
925163,31291,142,10/2/2019 16:44,TAA,F0105161,McWhorter 010036210880 Belarus coho,U,580290,,,10/1/2019 23:59,ENC,-14,-,2020,Travel,C&G In-State Transport - Other
925163,31291,142,9/27/2019 16:44,TAO,F0105025,Bennett 010000770683 Joint Professi,U,580290,,,9/26/2019 23:59,ENC,120,+,2020,Travel,C&G In-State Transport - Other
925163,31291,142,9/25/2019 16:44,TAO,F0104979,McWhorter 010000768369 Fall Profess,U,580290,,,9/24/2019 23:59,ENC,100,+,2020,Travel,C&G In-State Transport - Other
